0.000276764
0.000442956
0.000670036
0.0008032
0.000960904
0.001146791
0.001364627
0.001618082
0.001910364
0.002243693
0.002618531
0.003032557
0.00347934
0.003946729
0.004415091
0.004855599
0.005228986
0.005485314
0.005565415
0.005404544
0.004938447
0.004111377
0.002884864
0.00124558
-0.000789279
-0.003169881
-0.005814629
-0.00861289
-0.011428407
-0.014102936
-0.016460996
-0.018317991
-0.019494518
-0.019838412
-0.01925217
-0.017718311
-0.01531251
-0.012197719
-0.008600955
-0.004781921
-0.001003434
0.002491954
0.005500697
0.007875072
0.009537083
0.010484443
0.010783905
0.010552141
0.009929925
0.009057492
0.008056883
0.007023107
0.006022758
0.005097334
0.004268614
0.003544265
0.002922707
0.002396879
0.001956934
0.001592025
0.001291421
0.001045131
0.000844213
0.000680874
0.000548451
0.000441333
0.000354838
0.000285098
0.000228933
0.000183745
0.000147417
0.00011823
9.48E-05
7.60E-05
6.09E-05
4.88E-05
3.91E-05
3.13E-05
2.51E-05
2.01E-05
1.61E-05
1.29E-05
1.03E-05
8.23E-06
6.59E-06
5.27E-06
4.21E-06
3.37E-06
2.69E-06
2.15E-06
1.72E-06
1.38E-06
1.10E-06
8.78E-07
7.01E-07
5.60E-07
4.47E-07
3.57E-07
2.85E-07
2.27E-07
1.81E-07
1.44E-07
1.15E-07
9.18E-08
7.31E-08
5.82E-08
4.63E-08
3.69E-08
2.93E-08
2.33E-08
1.86E-08
1.47E-08
1.17E-08
9.30E-09
7.38E-09
5.85E-09
4.64E-09
3.68E-09
2.91E-09
2.30E-09
1.82E-09
1.44E-09
1.14E-09
8.97E-10
7.07E-10
5.57E-10
4.38E-10
3.45E-10
2.71E-10
2.12E-10
1.66E-10
1.30E-10
1.02E-10
7.92E-11
6.16E-11
4.79E-11
3.71E-11
2.87E-11
2.21E-11
1.70E-11
1.30E-11
9.95E-12
7.57E-12
5.73E-12
4.31E-12
3.22E-12
2.39E-12
1.75E-12
1.27E-12
7.55E-13
4.44E-13
